,APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone,lat,lon
84,2501003034,03/18/2016,Single Family,"13366 N LOS OLIVOS ST LOS ANGELES, CA 91342 ",LOS ANGELES,CA,91342,7,Statebridge Company LLC,Frank Robbins,303-962-6753,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453,-118.469432,34.314931
85,2513004015,01/11/2016,Single Family,"12840 N BROMONT AVE LOS ANGELES, CA 91340 ",LOS ANGELES,CA,91340,7,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256,-118.420091,34.295209
86,2513014028,03/17/2016,Single Family,"12710 N BROMONT AVE LOS ANGELES, CA 91340 ",LOS ANGELES,CA,91340,7,"Citibank, N.A., C/O Select Portfolio Servicing",na na,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097,-118.420091,34.295209
87,2528014048,01/07/2016,Single Family,"10145 N BROMONT AVE LOS ANGELES, CA 91352 ",LOS ANGELES,CA,91352,7,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.377655,34.254548
88,2528014048,01/18/2016,Single Family,"10145 N BROMONT AVE LOS ANGELES, CA 91352 ",LOS ANGELES,CA,91352,7,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.377655,34.254548
89,2533029088,01/02/2016,Single Family,"11380 N VILLA DEL SOL LOS ANGELES, CA 91331 ",LOS ANGELES,CA,91331,7,"Citibank, N.A. C/O Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060,-5.605776,36.016474
90,2533029111,01/05/2016,Single Family,"11375 N VILLA DEL SOL LOS ANGELES, CA 91331 ",LOS ANGELES,CA,91331,7,Penny Mac Loan Service,Jennifer Gordon,818-878-8411,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606 ,714-559-7835,-78.82035,42.924772
91,2552048008,01/15/2016,Single Family,"7393 W PERIGORD CT LOS ANGELES, CA 91042 ",LOS ANGELES,CA,91042,7,DOWNEY SAVINGS & LOAN,MELANIE MANALANSAN,949-798-6053,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336 ,909-822-1706,-118.294078,34.271931
92,2559021063,01/01/2016,Single Family,"10134 W CORA ST LOS ANGELES, CA 91040 ",LOS ANGELES,CA,91040,7,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010 ,213-804-7437,-118.309552,34.253296
93,2570014016,01/27/2016,Single Family,"9902 N ZITTO LANE LOS ANGELES, CA 91042 ",LOS ANGELES,CA,91042,7,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.274073,34.247802
94,2582040037,02/17/2016,Single Family,"16707 W NICKLAUS DR LOS ANGELES, CA 91342 ",LOS ANGELES,CA,91342,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.494946,34.323537
95,2582040153,01/13/2016,Single Family,"16707 W NICKLAUS DR LOS ANGELES, CA 91342 ",LOS ANGELES,CA,91342,7,Dakota REO,Coretta Gerould,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453,-118.494946,34.323537
96,2601062008,01/04/2016,Single Family,"11926 N VARA PL LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,Solutionstar Field Services,Paula Acosta,888-456-0714,"Cyprexx Services, LLC",Property Registrations Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.527391,34.289627
97,2601062008,01/19/2016,Single Family,"11926 N VARA PL LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"Cyprexx Services, LLC",Property Registrations Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.527391,34.289627
98,2606012030,01/11/2016,Single Family,"12118 N BAMBI PL LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,CitiMortgage,Erin Theobald,877-290-3997,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863,-118.507344,34.290736
99,2608029039,02/19/2016,Single Family,"12647 N OLAF PL LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.518205,34.30067
100,2609004001,01/05/2016,Single Family,"11801 N SUSAN DR LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,Shellpoint Mortgage Services,Johan Correa,866-825-2174,JSM ENTERPRISES,Mortgage Contracting,1091   7TH ST A CALMESA CA 92320 ,813-387-1100,-118.498622,34.285193
101,2644027157,02/04/2016,Single Family,"9391 N WOODMAN AVE LOS ANGELES, CA 91402 ",LOS ANGELES,CA,91402,6,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.430689,34.210117
102,2654026050,01/04/2016,Single Family,"8333 N COLUMBUS AVE LOS ANGELES, CA 91343 ",LOS ANGELES,CA,91343,6,"Wilmington Trust, NA C/O Select Portfolio Servicing",na na,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.465178,34.245488
103,2656005181,02/05/2016,Single Family,"9714 N SEPULVEDA BLVD LOS ANGELES, CA 91343 ",LOS ANGELES,CA,91343,7,Christiana Trust C/O Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097,-118.4678,34.243169
104,2656005189,01/27/2016,Single Family,"9714 N SEPULVEDA BLVD LOS ANGELES, CA 91343 ",LOS ANGELES,CA,91343,7,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.4678,34.243169
105,2656010065,01/02/2016,Single Family,"9530 N SEPULVEDA BLVD LOS ANGELES, CA 91343 ",LOS ANGELES,CA,91343,7,"Wells Fargo Bank, N.A., C/O Select Portfolio Servicing",Select Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060,-118.4678,34.243169
106,2656022250,02/05/2016,Single Family,"9125 N NOBLE AVE 1-8 LOS ANGELES, CA 91343 ",LOS ANGELES,CA,91343,7,Flagstar,Adan Roesner,951-428-2250,Mortgage Contracting Services,Code Compliance,6588   International PKWY  Plano TX 7503 ,866-563-1100,-118.46138,34.236227
107,2660012038,01/05/2016,Single Family,"10044 N COLUMBUS AVE LOS ANGELES, CA 91345 ",LOS ANGELES,CA,91345,7,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437,-118.464945,34.253062
108,2661001010,01/05/2016,Single Family,"10628 N KEONI LANE LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,Nationstar Mortgage LLC,Dianna Perez,469-549-2432,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437,-118.473407,34.263563
109,2661001014,01/04/2016,Single Family,"10628 N KEONI LANE LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"Cyprexx Services, LLC",Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.473407,34.263563
110,2662012002,01/04/2016,Single Family,"11042 N HASKELL AVE LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,DOWNEY SAVINGS & LOAN,MELANIE MANALANSAN,949-798-6053,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336 ,909-822-1706,-118.475814,34.271174
111,2667014006,01/07/2016,Single Family,"11001 N HASKELL AVE LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.476171,34.270034
112,2667015012,01/06/2016,Single Family,"10911 N HASKELL AVE LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,Solutionstar Field Services,Paula Acosta,888-456-0714,"Cyprexx Services, LLC.",Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.476195,34.268518
113,2668014027,01/02/2016,Single Family,"10337 N HASKELL AVE LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,Bank of New York Mellon C/O Select Portfolio Servicing,Select Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060,-118.476279,34.258509
114,2672008044,01/06/2016,Single Family,"9062 N HASKELL AVE LOS ANGELES, CA 91343 ",LOS ANGELES,CA,91343,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.475556,34.244167
115,2673011055,01/15/2016,Single Family,"8516 N HASKELL AVE LOS ANGELES, CA 91343 ",LOS ANGELES,CA,91343,12,DOWNEY SAVINGS & LOAN,MELANIE MANALANSAN,949-798-6053,Connie Renteria / Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397,-118.475556,34.244167
116,2683025013,01/04/2016,Single Family,"10833 N FORBES AVE LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,NA NA,10405  S Hoover ST  Los Angeles CA 90044 ,877-340-0060,-118.50035,34.267364
117,2695018002,01/18/2016,Single Family,"17145 W DEVONSHIRE ST LOS ANGELES, CA 91325 ",LOS ANGELES,CA,91325,12,bayview,Willie Walton,714-848-7920,Law Offices of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606 ,714-848-7920,-118.5231,34.257683
118,2701063137,01/04/2016,Single Family,"11439 W LIVORNO WAY LOS ANGELES, CA 91326 ",LOS ANGELES,CA,91326,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"Cyprexx Services, LLC.",Property Registrations Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.569909,34.279096
119,2701063195,01/12/2016,Single Family,"11439 W LIVORNO WAY LOS ANGELES, CA 91326 ",LOS ANGELES,CA,91326,12,Capital One,Levitia Costner,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453,-118.569909,34.279096
120,2701063210,02/29/2016,Single Family,"11439 W LIVORNO WAY LOS ANGELES, CA 91326 ",LOS ANGELES,CA,91326,12,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306,-118.569909,34.279096
121,2701063219,01/04/2016,Single Family,"11439 W LIVORNO WAY LOS ANGELES, CA 91326 ",LOS ANGELES,CA,91326,12,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.569909,34.279096
122,2701063242,01/06/2016,Single Family,"11439 W LIVORNO WAY LOS ANGELES, CA 91326 ",LOS ANGELES,CA,91326,12,Select Portfolio Servicing,Code Violations,888-349-8964,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306,-118.569909,34.279096
123,2701066018,01/13/2016,Single Family,"11339 N VERDI LANE LOS ANGELES, CA 91326 ",LOS ANGELES,CA,91326,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.587524,34.277802
124,2707011044,01/26/2016,Single Family,"10423 N COZYCROFT AVE LOS ANGELES, CA 91311 ",LOS ANGELES,CA,91311,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.581296,34.265388
125,2707030020,01/29/2016,Single Family,"11060 N OSO AVE LOS ANGELES, CA 91311 ",LOS ANGELES,CA,91311,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.575112,34.271298
126,2723019136,01/05/2016,Single Family,"10425 N TOPANGA CANYON BLVD LOS ANGELES, CA 91311 ",LOS ANGELES,CA,91311,12,Select Portfolio Servicing,Code Violations,888-349-8964,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306,-118.606379,34.25975
127,2723023005,03/09/2016,Single Family,"22051 W SAGEBROOK ROAD LOS ANGELES, CA 91311 ",LOS ANGELES,CA,91311,12,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097,-118.607958,34.26511
128,2723023005,03/23/2016,Single Family,"22051 W SAGEBROOK ROAD LOS ANGELES, CA 91311 ",LOS ANGELES,CA,91311,12,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097,-118.607958,34.26511
129,2733002058,01/15/2016,Single Family,"10450 N ZELZAH AVE LOS ANGELES, CA 91344 ",LOS ANGELES,CA,91344,12,PNC MORTGAGE PRESALE,JENNIFER SMITH,937-910-1887,MSI,PAUL MARES,3020   OAKFIELD CT 91709 CHINO HILLS CA 91709 ,909-597-7737,-118.523143,34.260728
130,2745004106,03/15/2016,Single Family,"10001 N TOPANGA CANYON BLVD LOS ANGELES, CA 91311 ",LOS ANGELES,CA,91311,12,Statebridge Company LLC,Frank Robbins,303-962-6753,Edward Zubia,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010 ,213-804-7437,-118.606348,34.251795
131,2747005042,01/11/2016,Single Family,"10217 N VARIEL AVE LOS ANGELES, CA 91311 ",LOS ANGELES,CA,91311,12,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306,-118.592807,34.274806
132,2747005062,01/04/2016,Single Family,"10217 N VARIEL AVE LOS ANGELES, CA 91311 ",LOS ANGELES,CA,91311,12,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.592807,34.274806
133,2747013025,01/05/2016,Single Family,"10055 N VARIEL AVE LOS ANGELES, CA 91311 ",LOS ANGELES,CA,91311,12,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010 ,213-804-7437,-118.592807,34.274806
134,2748025040,01/14/2016,Single Family,"20101 W HALSTED ST LOS ANGELES, CA 91311 ",LOS ANGELES,CA,91311,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.571589,34.243051
135,2779006172,03/16/2016,Single Family,"8447 N DE SOTO AVE LOS ANGELES, CA 93063 ",LOS ANGELES,CA,93063,3,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.675409,34.272319
136,2779009048,03/07/2016,Single Family,"21051 W SCHOENBORN ST LOS ANGELES, CA 91304 ",LOS ANGELES,CA,91304,3,Carrington Mortgage Services LLC,David Stupin,888-507-6480,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336 ,909-822-1706,-118.589647,34.221434
137,2779010074,03/31/2016,Single Family,"20954 W PARTHENIA ST LOS ANGELES, CA 93063 ",LOS ANGELES,CA,93063,3,Fay Servicing LLC c/o BDF Law,Heather Zullo,966-966-0789,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.698572,34.30355
138,2779024012,01/29/2016,Single Family,"8636 N TOPANGA CANYON BLVD LOS ANGELES, CA 91304 ",LOS ANGELES,CA,91304,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.604586,34.22774
139,2779045023,01/07/2016,Single Family,"21018 W RODAX ST LOS ANGELES, CA 93063 ",LOS ANGELES,CA,93063,3,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc",Property Registration Property Registration,6504   INTERNATIONAL PKWY  PLANO TX 75093 ,813-387-1100,-118.591327,34.223621
140,2780023015,01/14/2016,Single Family,"20509 W SCHOENBORN ST LOS ANGELES, CA 91306 ",LOS ANGELES,CA,91306,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.580177,34.221095
141,2822031002,01/07/2016,Single Family,"11412 N DORAL AVE LOS ANGELES, CA 91326 ",LOS ANGELES,CA,91326,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.547772,34.278478
142,4005010015,01/29/2016,Multi-Family,"5854 S 8TH AVE LOS ANGELES, CA 90043 ",LOS ANGELES,CA,90043,8,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202,-118.326643,33.96765
143,4118006104,02/01/2016,Single Family,"8180 E MANITOBA ST LOS ANGELES, CA 90293 ",LOS ANGELES,CA,90293,11,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.436768,33.955916
144,4204010110,01/08/2016,Single Family,"3798 S LENAWEE AVE LOS ANGELES, CA 90232 ",LOS ANGELES,CA,90232,10,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc.",6504   International Pkwy 1500 Plano TX 75093 ,813-387-1100,-118.375989,34.018201
145,4204020051,01/04/2016,Single Family,"3631 LA CIENEGA LOS ANGELES, CA 90016 ",LOS ANGELES,CA,90016,10,"Wells Fargo Bank, N.A. C/O Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060,-118.372639,34.020848
146,4204020084,01/02/2016,Single Family,"3631 LA CIENEGA LOS ANGELES, CA 90016 ",LOS ANGELES,CA,90016,10,"U.S Bank, N.A. c/o Select Portfolio Servicing",na na,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060,-118.372639,34.020848
147,4211024016,01/12/2016,Single Family,"5720 S CELEDON CK LOS ANGELES, CA 90094 ",LOS ANGELES,CA,90094,11,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097,-118.42211,33.9749
148,4211029131,03/23/2016,Single Family,"5800 S SEAWALK DR 1-12 LOS ANGELES, CA 90094 ",LOS ANGELES,CA,90094,11,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.426296,33.972566
149,4212009014,01/26/2016,Single Family,"13036 MINDANAO LOS ANGELES, CA 99999 ",LOS ANGELES,CA,99999,11,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.434342,33.987329
150,4218004046,01/28/2016,Single Family,"11837 W WAGNER ST LOS ANGELES, CA 90230 ",LOS ANGELES,CA,90230,11,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.415499,33.996354
151,4221022157,01/26/2016,Single Family,"5000 CENTINELA AVE LOS ANGELES, CA 92627 ",LOS ANGELES,CA,92627,11,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-117.939273,33.634446
152,4225008060,01/05/2016,Single Family,"120 1/2 E GALLEON ST LOS ANGELES, CA 90292 ",LOS ANGELES,CA,90292,11,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437,-118.462899,33.977295
153,4228016043,02/01/2016,Single Family,"600 E HARBOR ST LOS ANGELES, CA 90291 ",LOS ANGELES,CA,90291,11,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.462143,33.985278
154,4237022009,01/02/2016,Multi-Family,"1055 E GARFIELD AVE LOS ANGELES, CA 90291 ",LOS ANGELES,CA,90291,11,HSBC Bank USA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060,-118.451817,33.990652
155,4240007022,01/12/2016,Single Family,"202 S 4TH AVE LOS ANGELES, CA 90291 ",LOS ANGELES,CA,90291,11,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.471064,33.992656
156,4243026003,01/29/2016,Single Family,"1041 E LAKE ST LOS ANGELES, CA 90291 ",LOS ANGELES,CA,90291,11,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.460428,34.002458
157,4286008004,03/01/2016,Single Family,"708 S HAMPTON DR LOS ANGELES, CA 90291 ",LOS ANGELES,CA,90291,11,"O.K.,LLC",Oleg Khersonsky,818-322-0587,"O.K.,LLC",Oleg Khersonsky,17337   VENTURA BLVD 318 ENCINO CA 91316 ,818-322-0587,-118.474406,33.994093
158,4294003047,02/05/2016,Single Family,"205 NORTHSTAR ST LOS ANGELES, CA 90292 ",LOS ANGELES,CA,90292,11,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863,-118.459916,33.971928
